StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Q1,Q1_11_TEXT,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q2_17,Q2_18,Q2_19,Q2_20,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q13_12,Q13_13,Q13_14,Q13_15,Q16_1,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17_11,Q17_12,Q17_13,Q17_14,Q17_15,Q17_16,Q17_17,Q17_18,Q8,Q11,Q11_11_TEXT,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q14_13,Q14_14,Q14_15,Q14_16,Q14_17,Q14_18,Q14_19,Q14_20,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q15_11,Q15_12,Q15_13,Q15_14,Q15_15,Q18,Q19,Q21,Q22,Q24,Q25,Q27,Q26
2017-04-03 08:28:55,2017-04-03 08:29:09,0,45.56.52.11,6,13,0,2017-04-10 08:29:13,R_1Dp5bCrmcqp5NQd,,,,,,,anonymous,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:29:12,2017-04-03 08:29:32,0,45.56.57.109,6,20,0,2017-04-10 08:30:08,R_3JqFrBZ1o9l2jSS,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:35:06,2017-04-03 08:38:15,0,172.56.39.30,35,188,0,2017-04-10 08:38:26,R_2azCAVO9hKrgOYO,,,,,,,anonymous,8,,1,3,2,3,3,3,1,5,5,3,5,5,1,1,5,5,5,3,3,7,6,6,6,3,3,1,2,1,3,7,7,7,5,7,7,4,3,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:40:36,2017-04-03 08:43:10,0,161.28.242.247,12,153,0,2017-04-10 08:43:11,R_RfvoPJGvmj3KTkZ,,,,,,,anonymous,5,,4,4,,5,,5,,6,5,5,,5,,3,6,6,6,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:43:38,2017-04-03 08:43:52,0,104.156.228.114,6,14,0,2017-04-10 08:44:04,R_3KOtI9cwic5RIPp,,,,,,,anonymous,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:45:34,2017-04-03 08:45:47,0,172.56.38.196,6,12,0,2017-04-10 08:46:02,R_2Ed8HpxN9AzRiwc,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:43:58,2017-04-03 08:46:28,0,104.153.124.230,24,149,0,2017-04-10 08:47:11,R_z20swL1YG2KLLgd,,,,,,,anonymous,7,,2,2,2,3,6,3,3,6,6,7,5,6,2,5,6,6,6,6,7,7,7,7,5,5,6,7,7,6,5,7,7,7,3,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:46:12,2017-04-03 08:46:38,0,107.188.158.195,6,26,0,2017-04-10 08:47:12,R_1JJZUt4CQ1oKxYO,,,,,,,anonymous,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:49:33,2017-04-03 08:49:50,0,107.188.139.157,6,16,0,2017-04-10 08:50:12,R_sNERCHluMJebCjT,,,,,,,anonymous,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:50:14,2017-04-03 08:50:28,0,107.188.140.138,6,14,0,2017-04-10 08:50:33,R_1IFzoqhq9wakheJ,,,,,,,anonymous,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:50:15,2017-04-03 08:50:50,0,45.56.34.241,24,34,0,2017-04-10 08:51:05,R_do3FosINMRNk93z,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:50:41,2017-04-03 08:51:05,0,66.87.126.167,6,24,0,2017-04-10 08:51:35,R_3MRkLiMFnyGgbzd,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:51:58,2017-04-03 08:52:22,0,66.219.236.117,6,24,0,2017-04-10 08:52:39,R_3ELInhPc6HNR1hp,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:51:55,2017-04-03 08:52:54,0,128.187.116.1,12,59,0,2017-04-10 08:53:39,R_PNXgBa1oJjDhLbz,,,,,,,anonymous,3,,6,6,6,6,6,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:54:24,2017-04-03 08:54:47,0,97.126.172.136,6,22,0,2017-04-10 08:54:48,R_1K1LXlSAChhHgbj,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:54:26,2017-04-03 08:54:47,0,216.50.217.66,6,21,0,2017-04-10 08:54:49,R_12bahjqNHuySGwg,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:54:52,2017-04-03 08:55:12,0,172.58.16.45,6,19,0,2017-04-10 08:55:51,R_veuGA4HlU7jutgt,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:59:14,2017-04-03 08:59:31,0,67.214.234.187,24,16,0,2017-04-10 08:59:33,R_2ePsDjh3I8EfaOE,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:58:28,2017-04-03 09:02:32,0,76.8.197.69,35,244,0,2017-04-10 09:02:36,R_OvYk24IPoGamrzX,,,,,,,anonymous,2,,4,4,4,5,6,5,5,6,6,4,7,6,4,5,6,7,5,6,4,5,4,5,5,5,6,6,5,5,5,7,5,4,3,5,4,4,3,5,3,5,4,3,3,4,4,4,3,2,2,2,3,2,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:56:34,2017-04-03 09:02:35,0,45.56.25.115,41,361,0,2017-04-10 09:02:39,R_2dstHnt7lSoFuDS,,,,,,,anonymous,5,,5,5,5,5,6,6,6,6,5,6,6,5,5,7,5,5,5,6,5,5,4,4,5,7,6,7,7,7,6,6,5,4,4,4,3,3,5,3,3,4,3,4,3,4,4,4,4,2,2,2,4,2,3,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:03:32,2017-04-03 09:03:59,0,67.163.79.157,6,27,0,2017-04-10 09:04:08,R_plLjW2frX3gPMGt,,,,,,,anonymous,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:06:24,2017-04-03 09:06:50,0,67.128.146.244,6,26,0,2017-04-10 09:07:25,R_2ylP8WkHNcjyO2v,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:08:31,2017-04-03 09:09:44,0,172.58.33.75,12,72,0,2017-04-10 09:09:47,R_1Fx0b20NJwqnHNK,,,,,,,anonymous,3,,4,4,4,4,4,4,4,4,4,4,3,3,3,2,5,4,4,5,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:10:03,2017-04-03 09:10:18,0,174.208.27.232,6,15,0,2017-04-10 09:10:41,R_307WPbMuwiqSKoM,,,,,,,anonymous,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:15:02,2017-04-03 09:15:37,0,172.56.39.193,6,35,0,2017-04-10 09:16:27,R_31je8QLTCFoWMD9,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:20:52,2017-04-03 09:22:28,0,107.77.231.85,18,95,0,2017-04-10 09:22:34,R_3ivWpsNCZDvG22m,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:21:51,2017-04-03 09:23:30,0,128.187.116.19,12,99,0,2017-04-10 09:23:36,R_Unplw1urOxxsyQx,,,,,,,anonymous,6,,4,3,4,2,7,3,5,6,6,5,7,6,4,6,6,7,4,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:22:44,2017-04-03 09:23:11,0,155.99.172.73,6,27,0,2017-04-10 09:23:48,R_cNlG0m33B8BBzwt,,,,,,,anonymous,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:24:15,2017-04-03 09:26:54,0,174.34.34.228,41,159,0,2017-04-10 09:27:31,R_2PyVGY4sOeW832j,,,,,,,anonymous,3,,1,1,1,5,4,1,3,7,5,3,1,1,1,1,1,3,2,1,6,7,7,3,4,2,1,1,7,4,3,7,6,4,1,2,1,6,5,2,2,3,4,4,2,5,5,5,2,2,3,1,4,2,3,2,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:31:41,2017-04-03 09:32:01,0,66.219.222.160,6,20,0,2017-04-10 09:32:03,R_rkePRG5DynhWn6x,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:35:20,2017-04-03 09:35:39,0,97.126.158.117,6,19,0,2017-04-10 09:35:42,R_tSDvKMcguc1OTJf,,,,,,,anonymous,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:36:18,2017-04-03 09:36:54,0,65.130.160.77,6,36,0,2017-04-10 09:37:01,R_2ePckJHNprbGT4m,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:34:56,2017-04-03 09:38:31,0,45.56.38.202,41,214,0,2017-04-10 09:38:46,R_Wp021327Y3GKQOl,,,,,,,anonymous,8,,5,5,6,6,7,5,6,7,7,5,7,7,4,5,7,5,6,4,5,6,4,5,7,7,7,6,6,6,7,7,7,5,5,6,6,5,5,4,3,4,4,4,4,5,4,5,4,3,4,2,4,3,3,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:42:05,2017-04-03 09:42:27,0,173.165.128.177,6,21,0,2017-04-10 09:42:37,R_1AgdYC3j67PStGh,,,,,,,anonymous,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:41:35,2017-04-03 09:43:39,0,128.187.116.3,12,124,0,2017-04-10 09:43:41,R_ypVhnDfaQcezY8F,,,,,,,anonymous,8,,4,4,4,4,6,4,4,6,5,4,7,7,4,6,4,7,7,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:45:49,2017-04-03 09:46:18,0,45.56.27.75,6,29,0,2017-04-10 09:46:29,R_eleXBPAVYTZM39D,,,,,,,anonymous,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:46:09,2017-04-03 09:46:22,0,40.141.97.44,6,13,0,2017-04-10 09:46:29,R_1kYpNysUSlICa7T,,,,,,,anonymous,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:47:52,2017-04-03 09:48:23,0,107.188.155.193,24,31,0,2017-04-10 09:48:49,R_2ab1ehIaVIYfOVB,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:48:26,2017-04-03 09:48:52,0,45.56.27.153,6,25,0,2017-04-10 09:49:03,R_AuLwGWZ4SQyQ5UJ,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:49:01,2017-04-03 09:49:25,0,128.187.116.31,6,24,0,2017-04-10 09:49:59,R_sLJV3gCyxnktKsp,,,,,,,anonymous,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:49:42,2017-04-03 09:50:07,0,128.187.116.11,24,24,0,2017-04-10 09:50:10,R_1M6efsRDdiEo7q2,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:52:18,2017-04-03 09:56:03,0,45.56.58.223,41,225,0,2017-04-10 09:56:11,R_25EZzUCQw7igULI,,,,,,,anonymous,7,,4,4,1,5,6,4,4,5,6,6,5,5,4,6,6,6,7,6,7,7,7,5,3,5,5,3,6,6,5,7,3,3,2,5,5,4,4,1,3,4,4,4,3,4,4,5,4,2,1,2,3,2,3,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:56:59,2017-04-03 09:58:28,0,107.188.132.92,12,89,0,2017-04-10 09:58:51,R_11dXggKn7pgrZ5n,,,,,,,anonymous,3,,5,5,4,5,5,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:02:21,2017-04-03 10:03:04,0,161.28.242.207,6,42,0,2017-04-10 10:03:08,R_AAGyEeIFErjyfV7,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:01:06,2017-04-03 10:03:47,0,128.187.116.26,6,160,0,2017-04-10 10:03:50,R_1DOVuLpBBpeldyg,,,,,,,anonymous,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:04:46,2017-04-03 10:05:26,0,69.169.179.223,6,39,0,2017-04-10 10:05:31,R_3gNp1N7ocqFLdNj,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:07:29,2017-04-03 10:08:12,0,50.160.44.251,24,42,0,2017-04-10 10:08:26,R_8DiMRN28Ah0zW6J,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:15:33,2017-04-03 10:16:37,0,128.187.116.25,24,64,0,2017-04-10 10:16:51,R_3MFl1ZMBqnNMUME,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:22:34,2017-04-03 10:23:24,0,45.56.25.203,6,49,0,2017-04-10 10:23:25,R_3nTwYHVknW5YRt9,,,,,,,anonymous,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:26:36,2017-04-03 10:26:46,0,174.208.17.49,6,9,0,2017-04-10 10:26:55,R_svVfwfH1dYYFdGV,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:27:38,2017-04-03 10:30:30,0,208.66.176.4,24,171,0,2017-04-10 10:30:43,R_1oHFBCi94qhWsXd,,,,,,,anonymous,3,,3,6,5,7,5,5,5,6,5,7,7,7,4,4,5,5,5,6,5,6,6,6,6,5,5,5,6,5,5,5,3,3,4,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:34:33,2017-04-03 10:34:43,0,73.3.117.63,6,10,0,2017-04-10 10:34:59,R_2al93n67CaWTKdk,,,,,,,anonymous,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:34:14,2017-04-03 10:34:47,0,66.219.236.230,24,33,0,2017-04-10 10:34:59,R_339FYvNVzXXGRZa,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:36:47,2017-04-03 10:37:51,0,143.65.196.4,12,64,0,2017-04-10 10:38:07,R_5t1LYyflAU0c6cN,,,,,,,anonymous,10,,2,2,,3,6,3,5,5,6,5,6,6,4,4,4,7,7,7,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:35:19,2017-04-03 10:38:00,0,128.187.116.4,35,160,0,2017-04-10 10:38:10,R_3hDB2Er8P6HpC9B,,,,,,,anonymous,7,,3,3,3,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,7,5,7,6,6,6,6,6,6,6,6,6,6,6,5,5,6,4,4,3,3,4,3,4,3,4,4,5,4,2,3,1,4,2,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:39:20,2017-04-03 10:39:34,0,128.187.116.31,6,13,0,2017-04-10 10:39:36,R_2qaf2Ju8yt2FA6U,,,,,,,anonymous,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:40:50,2017-04-03 10:41:06,0,128.187.116.14,6,16,0,2017-04-10 10:41:11,R_2V9dvSOfL5UUgwF,,,,,,,anonymous,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:37:04,2017-04-03 10:41:59,0,128.187.116.26,35,295,0,2017-04-10 10:42:15,R_UyGFdFFkQn3F9cZ,,,,,,,anonymous,6,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,4,3,4,4,4,4,1,4,2,2,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:47:27,2017-04-03 10:47:50,0,128.187.116.22,6,22,0,2017-04-10 10:49:05,R_28P52SKApSNjlmH,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:51:48,2017-04-03 10:52:21,0,107.188.154.36,6,32,0,2017-04-10 10:52:23,R_1K7KElMqEYZEzWj,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:52:04,2017-04-03 10:53:45,0,128.187.116.12,6,101,0,2017-04-10 10:53:59,R_1DIldWJzLYhA8z5,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:55:21,2017-04-03 10:55:50,0,66.219.236.162,24,28,0,2017-04-10 10:56:04,R_snY8tjA5QHbvK37,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:58:54,2017-04-03 10:59:25,0,107.77.229.84,6,31,0,2017-04-10 10:59:33,R_1G4Q20QDrAEda5r,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:59:04,2017-04-03 11:00:00,0,128.187.116.19,12,56,0,2017-04-10 11:00:27,R_1mgcCUfAdmpqNAn,,,,,,,anonymous,7,,5,5,4,4,4,4,4,5,6,5,6,6,6,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 10:55:39,2017-04-03 11:01:44,0,45.56.46.21,24,364,0,2017-04-10 11:01:45,R_1MKOzAc63flRYwp,,,,,,,anonymous,8,,2,2,2,2,3,2,2,3,3,4,5,,4,4,4,5,5,6,5,5,5,5,5,7,7,5,6,4,7,7,6,5,5,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 11:05:21,2017-04-03 11:06:09,0,128.187.116.14,6,48,0,2017-04-10 11:06:27,R_33xbR6XIbD76yy8,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 11:09:03,2017-04-03 11:09:22,0,128.187.116.13,6,18,0,2017-04-10 11:09:50,R_25KWEDVmRyXguQh,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
